path	balinese	english	indonesian
clips/M-20260130171328-Mlapanin.wav	Putu mlapanin gati yén ajak ngorta.	Putu spoke slowly when he chat with me.	Putu pelan-pelan sekali jika diajak berbicara.
clips/M-20260130171333-Mlaspas.wav	Benjang ida jagi mlaspas merajané sané anyar.	Tomorrow he will purify the new family temple through a ceremony (offerings).	Besok beliau akan menyucikan pura keluarga yang baru melalui upacara (sesajen).
clips/M-20260130171337-Mlecing.wav	Mémé demen mlecing kangkung, nanging biasané kuangan uyah.	Mothers likes to add the 'plecing' spices to kale, but usually it was lack of salt.	Ibu senang memberi bumbu plecing pada kangkung, namun biasanya kurang garam.
clips/M-20260130171342-Mledped.wav	Bungan wijaya kusumané mlédpéd nuju purnama wengi .	The wijaya kusuma flower was droops because of its heavy flowering towards full moon night.	Bunga wijaya kusuma itu merunduk karena berbunga lebat menuju malam purnama.
clips/M-20260130171346-Mleger.wav	Ipidan taén ada pengina ané mleger panak tiangé. Ento mawinan ia jejeh gati tekén siap.	Once, there was a hen who struck my child. That's why he is very scared of chickens.	Dulu pernah ada induk ayam yang menerjang anak saya. Itu sebabnya dia sangat takut dengan ayam.
clips/M-20260130171351-Mlejing.wav	Ia mlejing nguber anak di jalané.	He ran as hard as he could, chasing someone on the road.	Ia lari sekuat tenaga mengejar seseorang di jalan.
clips/M-20260130171355-Mlekak.wav	Tiang ané mlekak botolé apang tusing témboh.	I clogged the bottle so it wouldn't spill.	Saya yang menyumbat botol itu agar tidak tumpah.
clips/M-20260130171359-Mlekosang.wav	Tiang orahina mlékosang séng tekén bapa.	I was told to fold zinc by my father.	Saya disuruh melipat seng oleh ayah.
clips/M-20260130171403-Mlekur.wav	Ia nyagjagin laut mlekur méméné.	He approached his mother and then hugged him.	Dia menghampiri ibunya dan kemudian memeluknya.
clips/M-20260130171408-Mlekut.wav	Ia sagét mlekut awak tiangé uli duri.	He suddenly hugged me tightly from behind.	Ia tiba-tiba memeluk erat diri saya dari belakang.
clips/M-20260130171412-Mlelenin.wav	Adin tiangé mlélénin sandal tiangé ulian ilanganga dugas mabakti di pura.	My brother changed my sandals with money because he lost it when he prayed at the temple.	Adik saya mengganti sandal saya dengan uang karena dihilangkannya ketika sembahyang di pura.
clips/M-20260130171417-Mlester.wav	Tiang nulungin bapa mléstér tembok di jumah.	I helped my father to covering walls with cement at home.	Saya membantu ayah melabur tembok di rumah.
clips/M-20260130171421-Mlicedang.wav	Bapa mlicedang kawat meduwi di pagehanné.	Father wrapped barbed wire on the fence.	Ayah melilitkan kawat berduri di pagar.
clips/M-20260130171426-Mligeh.wav	Punyan dalumané mligeh sakan umah tiangé.	The daluman tree entwined the pillar of my house.	Pohon daluman itu membelit pilar rumah saya.
clips/M-20260130171430-Mligehang.wav	Ia mligehang kain sig tiing penjoré.	He wrapped the fabric at 'penjor' bamboo.	Dia membelitkan kain pada bambu penjor.
clips/M-20260130171435-Mlikes.wav	Ia suba mlikes penganggoné, sawiréh ia lakar luas ka Jawa.	He had folded his clothes, because he will going to Java.	Dia sudah melipat pakaiannya, karena dia akan pergi ke Jawa.
clips/M-20260130171439-Mlikesang.wav	Tiang mlikesang celana sawiréh natahé misi endut.	I folded my pants because the yard was filled with mud.	Saya melipatkan celana karena halaman itu berisi lumpur.
clips/M-20260130171443-Mlingser.wav	Ia mlingser ngalihin panakné. Tusing tawanga panakné suba mulih.	He spins around looking for his son. He did not know that his son had come home	Dia berputar ke sana kemari mencari anaknya. Dia tidak tahu bahwa anaknya sudah pulang.
clips/M-20260130171447-Mlingserang.wav	Bapa mlingserang mejané marep kauh.	Father rotated the table to facing west.	Ayah memutar meja itu menghadap ke barat.
clips/M-20260130171451-Mlinteng.wav	Lelipiné mlinteng siap kanti mati.	The snake wrapped around the chicken to death.	Ular itu melilit ayam hingga mati.
clips/M-20260130171455-Mlintir.wav	Nyoman melajah mlintir bokné pedidi.	Nyoman learned to braid his own hair.	Nyoman belajar menjalin rambutnya sendiri.
clips/M-20260130171459-Mlipir.wav	Bukuné suba mlipir di lemari.	The book is neatly organized in the closet.	Buku itu sudah teratur rapi di lemari.
clips/M-20260130171504-Mlipirang.wav	Madé mlipirang sepatu lan baju sig tongosné.	Made neatly arranged shoes and clothes in its place.	Made mengatur rapi sepatu dan baju pada tempatnya.
clips/M-20260130171508-Mlisahin.wav	Ia mlisahin natah umahé ané enu belus ento.	He sat on the wet yard without a base.	Dia menduduki halaman rumah yang masih basah itu tanpa alas.
clips/M-20260130171513-Mlispis.wav	Ia mabalih sépak bola sambilanga mlispis kacang.	He watched football while snacking on peanuts.	Dia menonton sepak bola sambil ngemil kacang.
clips/M-20260130171517-Mlodor.wav	Nyén ané mlodor pagehanné kanti buka kéné ?	Who hit the fence until end up like this?	Siapa yang menyeruduk pagarnya hingga seperti ini ?
clips/M-20260130171521-Mlodotang.wav	Bapa uélanga tekén mémé ulian mlodotang muncuk tiukné.	Father was scolded by the mother because he was bending the tip of her knife.	Ayah dimarahi oleh ibu karena membengkok-bengkokkan ujung pisaunya.
clips/M-20260130171526-Mlodpod.wav	Jagungé mlodpod maré maan ujan.	The corn grows fast and fertile after rain.	Jagung itu tumbuh cepat dan subur setelah turun hujan.
clips/M-20260130171530-Mlokplok.wav	Céléngé mlokplok nasi.	The pig is eating rice ravenously.	Babi itu makan nasi dengan lahapnya.
clips/M-20260130171534-Mlungguh.wav	Buruhé mlungguh mandor proyéké ulian tusing maan gajih.	The worker complained to the project foreman because he had not received a salary.	Buruh itu mengeluh kepada mandor proyek karena belum menerima gaji.
clips/M-20260130171538-Mlupuhang.wav	Bapa mlupuhang abiané satondén mula gedang.	Father made a mound in the garden before planting papaya.	Ayah membuat guludan di kebun sebelum menanam pepaya.
clips/M-20260130171543-Mluspus.wav	Padiné suba mluspus.	The rice has begun to grow the grains.	Padi itu sudah mulai keluar bulir-bulirnya.
clips/M-20260130171552-Modolang.wav	Nyén ané modolang pénsil tiangé ? Mara lakar anggon tiang ngréka gambar.	Who blunted my pencil? I will just use it to draw.	Siapa yang menumpulkan pensil saya ? Baru akan saya gunakan untuk menggambar.
clips/M-20260130171555-Mogalang.wav	Eda pesan mogalang gelah anak, apabuin kanti nyuang gelah anak lén.	Never use other people's belongings arbitrarily, let alone take other people's things.	Jangan sekali-sekali menggunakan barang milik orang lain dengan seenaknya, apalagi sampai mengambil barang orang lain.
clips/M-20260130171558-Mogpog.wav	Anak ané demen mogpog tusing lakar guguna tekén anak.	People who like to telling lie will not be trusted by people.	Orang yang suka berbohong tidak akan dipercaya oleh orang.
clips/M-20260130171601-Mogpogin.wav	Ia mogpogin adinné apang tusing sebet.	He lied to his sister so he wouldn't be sad.	Dia membohongi adiknya agar tidak sedih.
clips/M-20260130171604-Mokengang.wav	Depang tiang dogén ané mokéngang bé siapé, mémé ané ngaé basanné.	Let me cut the chicken meat, and mother makes the spices.	Biar saya saja yang memotong-motongkan daging ayam ini, dan ibu yang membuat bumbunya.
clips/M-20260130171615-Mokpok.wav	Anak ané tawah ento mokpok tundun tiangé.	The unknown person patted my back.	Orang yang tidak dikenal itu menepuk-nepuk punggung saya.
clips/M-20260130171619-Mokpokin.wav	Ia mandus sambil mokpok bangkiangné.	He bathed while patting his waist.	Ia mandi sambil menepuk-nepuk pinggangnya.
clips/M-20260130171623-Moled.wav	Ketut demen gati moléd temboké baan enci.	Ketut likes to smear the walls using lipstick.	Ketut suka sekali mencoreng tembok itu menggunakan lipstik.
clips/M-20260130171626-Moles.wav	Tiang molés cat nganggon kuas cenik.	I polish the paint using a small brush.	Saya mengoles cat menggunakan kuas kecil.
clips/M-20260130171630-Molesang.wav	Nyen ane molesang kacane aji endut ?	Who rubbed the glass with mud?	Siapa yang mengoleskan kaca itu dengan lumpur ?
clips/M-20260130171633-Molesin.wav	Mémé molésin tangkahné aji lengis urut.	Mother rubbed her chest with massage oil.	Ibu mengolesi dadanya dengan minyak urut.
clips/M-20260130171637-Molpol.wav	Ia molpol pundukané aji endut.	He spiked thick mud on rice fields.	Dia membubuhi lumpur tebal-tebal di pematang sawah.
clips/M-20260130171640-Molpolin.wav	Ia molpolin muané aji pupur.	He smear his face with thick powder.	Dia membubuhi wajahnya dengan bedak tebal-tebal.
clips/M-20260130171644-Mondalang.wav	Makelo tusing tepuk sagét mondalang dogén awakné.	Long time no see, his body was getting shorter and fatter.	Lama tidak bertemu, badannya semakin pendek dan gemuk saja.
clips/M-20260130171648-Mondel.wav	Basang kucité mondél ulian suba betek.	The pig's stomach was distended because it was full with food.	Perut anak babi itu buncit karena sudah kenyang.
clips/M-20260130171652-Mondok.wav	Ia mondok uli semeng kanti kapeteng. Mirib ia sedeng gelem.	He stayed in the hut from morning to night. Maybe he is sick.	Dia berdiam di pondok dari pagi hingga malam. Mungkin dia sedang sakit.
clips/M-20260130171655-Mondong.wav	Bapa mondong padang gajah ka pondok.	Daddy carried elephant grass on his back to the hut.	Ayah memikul rumput gajah di punggungnya ke pondok.
clips/M-20260130171658-Mongkod.wav	Tiang tusing bani mongkod punyan ané tegeh-tegeh.	I did not dare to climb a tall tree.	Saya tidak berani memanjat pohon yang tinggi-tinggi.
clips/M-20260130171702-Mongor.wav	Ida Sang Prabhu mongor panjak idané.	The king scolded his people.	Sang raja memurkai rakyatnya.
clips/M-20260130171705-Mopokin.wav	Tiang tusing bisa mopokin anak cerik.	I can not wore a child a diaper.	Saya tidak bisa memopoki anak kecil.
clips/M-20260130171708-Moratang.wav	Ipun nénten moratang pawarah saking prajuru desané.	He ignored directions from the village apparatus.	Dia tidak menghiraukan arahan dari perangkat desa.
clips/M-20260130171711-Morod.wav	Treké morod tembok umah tiangé ibi sanja.	The truck hit the wall of my house yesterday afternoon.	Truk itu menabrak tembok rumah saya kemarin sore.
clips/M-20260130171714-Morodang.wav	Nyén ané morodang montor tiangé kanti buka kéné ?	Who has grazed my motorcycle until end up like this?	Siapa yang menyerempetkan motor saya hingga begini ?
clips/M-20260130171718-Moros.wav	Mémé moros basé di baléné sambilanga ningehang radio.	Mother rolled the betel leaf in the hall while listening to the radio.	Ibu menggulung sirih sekapur di balai itu sambil mendengarkan radio.
clips/M-20260130171721-Morot.wav	Bikulé morot bedég tiangé. Ento mawinan umahé tuduh sabilang ujan.	he mouse bite my ceiling until its holey. That caused my house to leak every rain.	Tikus itu menggerek plafon saya. Itu yang menyebabkan rumah saya bocor setiap hujan.
clips/M-20260130171725-Morotin.wav	Eda pesan cening demen morotin anak.	Don't ever squeeze/drain people's property/money in a cunning way.	Jangan sekali-sekali kamu memoroti orang lain nak.
clips/M-20260130171737-Motong.wav	Dané jero bendesa motong pita pinaka cihna jalan santai kakawitin.	Jero Bendesa (traditional leader in the village) cut the ribbon as a sign that relaxing walk road had begun.	Jero Bendesa (ketua adat di desa) memotong pita sebagai tanda jalan santai telah dimulai.
clips/M-20260130171740-Motongang.wav	Biang motongang tiang ulam bawi sané jagi kolah dados jatah.	Mother cut the pork for me which will be processed into satay.	Ibu memotongkan saya daging babi yang akan diolah menjadi sate.
clips/M-20260130171743-Mrabotang.wav	Ia demen gati mrabotang timpalné.	He likes to manipulate his friends.	Dia suka sekali memperalat temannya.
clips/M-20260130171746-Mracala.wav	Ipun mracala taruné punika mangda buahné runtuh.	He shook the tree so that the fruit fell down.	Dia menggoyang pohon itu agar buahnya jatuh.
clips/M-20260130171750-Mracampah.wav	Yadiastun ia jani suba sugih, ia tusing demen mracampah anak ané tiwas.	Even though he is now wealthy, he does not like to underestimate the poor.	Walaupun dia sekarang sudah kaya, dia tidak suka meremehkan orang yang kurang mampu.
clips/M-20260130171755-Mracampahang.wav	Eda cening mracampahang anak lénan. Beduur langité enu ada langit.	Don't you look down on others. Above the sky there is another sky.	Jangan kamu memandang rendah orang lain. Di atas langit masih ada langit.
clips/M-20260130171758-Mracayain.wav	Titiang ngaturang suksma santukan kramané kantun mracayain déwék titiangé dados bendésa nyantos mangkin.	I thank the community for still trusting me to be the customary leader in the village.	Saya mengucapkan terima kasih kepada masyarakat karena masih mempercayai saya menjadi ketua adat di desa.
clips/M-20260130171801-Mraceda.wav	Selegang melajah, eda runguanga anak ané demen mracéda iraga.	Be diligent in learning, don't ignore people who like to criticize us.	Rajinlah belajar, jangan menghiraukan orang yang suka mencela kita.
clips/M-20260130171804-Mraciri.wav	Rerékaan wayang saking itihasa Ramayana utawi Mahabharata mraciriin lukisan saking désa Kamasan.	Puppet images from the Ramayana or Mahabharata story mark paintings from the village of Kamasan.	Gambar wayang dari kisah Ramayana atau Mahabharata menandai lukisan dari desa Kamasan.
clips/M-20260130171807-Mraciriang.wav	Suryané sampun tedun ring sisi kauh mraciriang galah sampun wengi.	The sun went down on the west side indicating that it was night.	Matahari turun di sisi barat menandakan waktu sudah malam.
clips/M-20260130171810-Mradain.wav	Ipun seleg pisan mradain tapel punika.	He was very busy painting the mask with gold paint.	Dia asyik sekali mengecat topeng itu dengan cat berwarna emas.
clips/M-20260130171814-Mradatayang.wav	Ida mradatayang daging lontar Siwagama Tatwa majeng ring para sisyanyané.	He explained the contents of the Siwagama Tatwa palm leaf manuscripts to his students.	Beliau menjelaskan isi lontar Siwagama Tatwa kepada para muridnya.
clips/M-20260130171817-Mragatang.wav	Tiang ané mragatang gaéné ento.	I finished the job.	Saya yang menyelesaikan pekerjaan itu.
clips/M-20260130171820-Mrahpah.wav	Sakité mrahpah kanti mrasa ka tulangé.	This pain is thoroughly to the bone.	Sakit ini menyeluruh hingga terasa ke tulang.
clips/M-20260130171823-Mraiang.wav	Ia mraiang pegaéné ulian orahina mulih tekén bapané.	He dismiss his job because he was told to go home by his father.	Ia meliburkan pekerjaannya karena disuruh pulang oleh ayahnya.
clips/M-20260130171827-Mrambatin.wav	Tiang nulungin pekak mrambatin cariké.	I helped my grandfather to install prambat (rope barrier bird) in the rice fields.	Saya membantu kakek memasang prambat (tali penghalang burung) di sawah.
clips/M-20260130171829-Mranata.wav	Ida mranata meseh idané ring payudan.	He conquered all his enemies on the battlefield.	Beliau menaklukkan semua musuhnya di medan perang.
